formula,target
NaB5H10O13,5.6657
Al9Cr(BO9)2,3.7598
CsLi7(NiO3)2,2.434
Na6Bi2C4SO16,0.06289999999999996
Rb2UF7,0.8714999999999999
RbB(CN)2,0.6654
CsCdAuS2,2.0699
K3CrPCO7,2.6393
Mg30MnSiO32,0.9581999999999996
Co3H2Se3O10,2.486
KTmP2O7,5.0016
BaMg30SiO32,1.5931999999999995
Li3Fe4O3F5,2.4718
Na3BrCl2,4.2312
Ca2Ga2Bi(B2O7)2,1.6425999999999998
Sr2TaFeO6,2.0999
Sc6C2I11,0.015400000000000082
Li4Co7O16,0.4103999999999999
ZnCo3(P2O7)2,2.2743
Bi2Te2S,0.4367999999999999
Ti3N2O3,1.5473
AlAgS2,1.9003
TlVSeO5,2.4252
K3Gd3(PS4)4,1.4978000000000002
Li2NbS3,0.22419999999999973
Sr(AlTe2)2,1.4454000000000002
AlCr3O6,1.1429
La2EuS4,0.4863999999999997
CrH12Pd(NO)4,2.5521000000000003
CeMg30BO32,0.3940999999999999
Zr3Sb4Pt3,0.793400000000001
LiTiAlO4,2.4953000000000003
HoCrO3,2.4964000000000004
MgNiPO5,0.05399999999999983
K6ZnS4,1.9713
TiFe3Sb2(PO4)6,1.1029999999999998
ZnAg2SnS4,0.20989999999999973
Li8Co(O2F)2,2.4959
NaYAu2,0.3652000000000002
Na3SmCl6,3.8194
CuH8C6(N3O)2,0.0004999999999999449
Sr25Ti39O103,1.9476
Hf3TePb4O13,1.6720999999999997
Sr5As3O12F,3.9026000000000014
CrHg(PbO3)2,2.0835
Cs4Th2P5Se17,1.3128
Li12Mn3V5(PO4)12,0.4315000000000002
Li2V(PO4)2,1.2978999999999998
Li2NbV3O8,1.4940000000000002
Ca6Si6O19,0.5791
CrF4,1.5634
Nd3SiAgSe7,1.4489999999999998
Na3RuO4,0.3945999999999996
CaH8(BrO6)2,3.1022
BaYCuS3,1.2671999999999994
Li2Mn3F8,3.1365000000000003
BH5(OF2)2,6.9636999999999984
CdC4S2(NO)4,1.3707
Fe2O2F5,0.789
ZnCu2PH7O9,0.4213
Gd7Y5Nb4O28,2.4732
Na2PtF6,2.549
Na5LiCo2P2(CO7)2,2.6689
NaLuP2O7,5.6852
KLaS2O9,0.4245
BC10XeF17,2.1325
Sr21In8Pb7,0.4916999999999998
NiTeP2O9,1.2678000000000005
Hg(Mo3Cl7)2,1.7411000000000003
LiVP4(H2O3)6,2.9371
MgP4(Cl5O3)2,3.5985
TlSnF3,2.8207
CrOF,2.3138
Ba7(ClF6)2,6.0482
NaZr2MnF11,4.2206
Li4Sb(TeO4)3,0.04330000000000034
LuSeClO3,4.3255
Li4CoSn3(PO4)4,1.8892999999999995
Zn12SiNi4,0.2219000000000002
ScFe2BO5,3.0681
K2Mg3P4(H5O6)4,4.9860000000000015
NaIn2Ag,0.0990000000000002
Ba3SmInS6,2.314
YN3O14,0.044499999999999984
H4CSN2Cl,3.6188
KF2,1.3494000000000002
Li7Mn2P7O24,1.2326
Rb2PtS2,1.2521
Sn3SbSe2I5,0.8885999999999998
Ca5V3ClO12,3.7922
La4Si2S3O7,2.4924
Li10Si(PO6)2,5.1063
LaH4C4NO8,3.2798000000000003
Li2Ti2CoO6,2.2921
Ba(CO3)2,0.855
K2TbNb5O15,1.9317
Na4Sc2Si4O13,4.6001
NiH12(N3O2)2,0.6323
Li5BiS4,1.7858000000000005
CaH4SO6,5.6879
K2BaNa2Ti4(SiO4)8,0.5056
ZnHgAsHO5,1.3969
Rb3TlCl6,2.274
POsSe,0.5071000000000003
SO12,0.6208
Sc7V9O24,1.6829
SrCa4P3O12F,5.518
KGaS2,2.5331
NaNdF4,7.0831
DyCrO3,2.4922
CaLaTiCrO6,2.3315
MgH10C4(N2O3)2,4.785
GdNiSb,0.3894000000000002
RbInBP2HO9,4.0389
Zn3Cd3(BO3)4,1.9819
Li47(CoO4)8,0.6686999999999999
Sb(S8I)3,2.384
Li4Ti2Fe3O10,1.4488
ReH8(NCl3)2,1.0107000000000002
CoH16C4(NCl2)2,0.8333999999999999
Ba2U(Cu2Se3)2,0.07310000000000016
Na3Nd9B8O27,3.9691
GaH36C12S6(IO2)3,3.0307
Na3InCl6,3.7823
TbH7C4O11,3.5705
CsSi2HO5,4.694299999999999
Li2MnPCO7,0.6842999999999999
CrFe2O5,0.4787000000000004
Sr2LaTaO6,3.5136000000000003
La3CrW(SO2)3,1.3701
K2Ce(Si2O5)3,2.2219
NaV4O10,0.8429000000000001
B5H4NO8,5.7306
NaLiSO4,5.5381
Rb3LaBr6,3.8404
NbTl(PO4)2,2.8409
TeH18C9S6N3Cl,2.8669
Tl3(V3S4)8,0.0116000000000005
UCu5Sn,0.0037000000000002586
Sb2S19F12,1.9712
Na4Zr(SiO3)6,0.19400000000000006
Fe4H14O13,1.8694
K6Pb2O5,2.1249
Sr5(IO6)2,2.4605
CoHgC4(SN)4,0.7969
Ca4ThF12,5.5383
V(CO)6,0.466
KFeF4,3.0627
Li2VCr3O8,0.955
Na2TiF6,4.7506
NdAg(PO3)4,3.7001
RbNiCl3,0.7213999999999998
Cs4Zr3Te16,1.0936000000000003
H6AuBrN2,3.7314
Fe12PbO19,1.1258999999999997
LiTe(H3N)4,1.2815
Cs2NaTlCl6,1.7856
Pb3ClO3,0.7271000000000001
Sn5Sb2S9,0.5992999999999995
AlPO4,5.6637
MgTiCr(PO4)3,2.3987000000000003
Na3VSi4(HO6)2,2.2359000000000004
KPHNO2,5.2353000000000005
NaSb(PS3)2,2.0415999999999994
TiH8(NF3)2,4.7747
Li2Mn3SnO8,0.7262000000000004
Cs2RbTlI6,0.6116
GdNbO4,3.1849000000000003
Ba2FeGe2O7,2.0075000000000003
KInBr3,2.2777
Ca3Y9Al18CrSiO48,0.5981999999999998
CsCeSiSe4,0.15280000000000005
La5Sm3Cr6(FeO10)2,0.2785000000000002
VCo3AsO8,1.956
ZnMoAsO5,0.9824000000000002
NaLi5N2,0.3542
NdSO,1.3559999999999999
KH3C2S2O,2.5354
Si(AgP)2,0.18930000000000025
Li12MnCo3P4(CO7)4,2.0062
Ba3Ti3(BO6)2,2.1313
LiB5O13,0.035700000000000065
Cs2NaScF6,6.7990999999999975
Na3ErCl6,5.2281
La3AlZnS7,2.2691
YAgGe,0.027699999999999392
Li9Cr5O12,1.4592
As3Pb5ClO9,2.6399000000000004
KZnF3,3.6889
K3Al3Si3(WO3)4,0.35070000000000023
CF,4.4695
Ca(YS2)2,1.5336999999999996
LiVGeO5,2.2119
Ba6Sn7S20,1.4463
Mn3WO6,2.0382
Li6Mg(Ni6O13)2,0.6612999999999998
B5H8,5.4263
HoMg149,0.27990000000000004
LiMnH4(SO5)2,0.9817
Cs2Al2Sb2O7,3.6378
Li9Cr12Co7O48,0.6509999999999999
Ag2Te4O11,1.1402
Rb2CoB12(H2O3)10,3.3287
Rb2ZrF6,6.6418
Li10Zn3(GeO4)4,3.1107
Rh(NO)6,0.3132999999999999
NaTbMnWO6,2.6729000000000003
Sr2ZnGe,0.016999999999999904
Mg3V4(PO4)6,1.9081
K3TaO2F7,0.2367000000000001
SrLiAlF6,7.3154
K2Ti2O5,3.2268
Ba2Nd2Si4O13,5.046200000000002
SnTe(PbS)4,0.6522000000000006
KNaCa3Mg10(SiO3)16,3.2703
RbScBP2HO9,4.8011
MgNiAs2O7,2.6194000000000006
Cd2GaAg(SeS)2,0.006699999999999928
NdH2ClO2,4.8667
Cs2KPrF6,6.1534999999999975
Rb2Mo(CO4)2,0.8634999999999999
Tb3In5S12,1.3402000000000005
Cd2TeSe,0.4215
Mn3Fe2(SiO4)3,2.3633
Rb2PtSe2,1.0034
Pr(YS2)3,1.0379
Ba6V4S11O5,1.9141
BaGaBO3F2,4.9647
Sr4Lu3F17,6.6819
Ti6In2Si2P12O49,2.6327
MgH12SO9,4.9641
V4CoNiO12,2.1736
LaTaBi2O7,2.1127
Li2CrO4,2.6021
SnTe4Pb3,0.9227
K2NiAs2,0.08009999999999984
InTeO3F,3.1764
Li17(CoO4)3,0.26269999999999993
BaNb2Xe5F22,2.5845
ErAgSe2,1.2832999999999997
Fe5Sb(PO4)6,2.1937999999999995
Ti2Cr3Sb3O16,1.6584999999999996
CuWO4,0.11249999999999982
CeAg(PSe3)2,0.15479999999999985
CsLiSO4,5.2736
RbPr(SO6)2,0.4732
LiGeRhO4,1.5524
LiFe5(P2O7)4,2.0067
Si(Hg2Se3)2,0.14360000000000014
AlSb5Se5Cl4,1.3021000000000005
Li2FeO3,0.0965999999999998
TeH20C6(NCl3)2,3.1535
La2SbO6,0.07399999999999984
KLaCr2O8,2.6531
Y7TmO12,4.062
BiOF3,1.6746
KMg6P7O24,5.1735
Te7OsO5F32,1.2311
InSeI,1.4358
P4S3,2.8693
Sr3Ga3N5,1.3625000000000005
V3Fe(PO4)6,1.1688999999999998
CoPH6NO5,2.8378999999999994
Bi10Te2I4O17,1.4151000000000007
Sr4V2(Se2O7)3,2.7408
Rb2Co(SO7)2,0.002900000000000125
Li2MnV(PO4)3,0.9019
Mn2P2O7,3.265000000000001
Ca2Ti3O8,2.7898999999999994
VPb2Se3O10,2.31
Cr3P6WO24,0.02259999999999998
Ca2MgPb,0.00099999999999989
TaTc2Sn,0.2549000000000001
Na6Ca3MnC6(O9F)2,4.3288
La10MgTi7O30,2.329299999999999
CuH6S2(NO4)2,0.00990000000000002
CsVZn(PO3)6,2.2505
NaMnO2,1.1676000000000002
KMnAs3F18,3.8979
LiFe(SO4)2,2.0517
FeB18H32(C4S)2,2.0283
K2AlB5O14,0.8814000000000001
Ba4Na(SbO4)3,1.5158000000000005
CsBi3S5,1.4278999999999995
ZrS2O13,0.0013000000000000787
RhF3,0.8625999999999999
Ca2Nb2SnO8,2.2318
BaY2CoO5,1.8631
Li4Al3Ge3BrO12,3.8061
CuTeSeI,1.0355000000000003
Ba4Tm6O13,2.529
Zn3CdSe4,0.933
Rb8Fe2O7,1.6081
HCNO,4.4655000000000005
Li4V3Ni2Sn3O16,1.5330999999999997
TeH14C2(NO2)4,2.7712
CaMn2O4,1.4165
K2Hg3(GeSe4)2,1.0352
NdHO,2.0003
CaSi2(BO4)2,5.6644000000000005
RbV2CrO7,2.1283000000000003
Pr4S3NCl3,3.0308
K3Te(PO7)2,0.0018000000000000238
P3RuW2O15,0.11990000000000035
HgF,1.7582
Ba2TaN3,2.0175
Y2Mn3(SiO4)3,3.644
Te2As(SeF2)3,1.0955
CaGaH5,4.089
Sr3SmRhO6,2.0203
Sr3Y2(GeO4)3,3.1359
SbO2F,1.3187000000000002
Na2BiPCO7,3.4772000000000003
P4O7,4.1519
LiV2CrO6,0.5836000000000001
Li2Si5Ni5O16,2.9338
AlH16(C3O7)2,3.3823000000000003
Cs2HgAu,0.09010000000000007
Rb2Zn3(P2O7)2,4.4147
Li4NbCr(WO6)2,1.8451
K2FePH5(CO5)2,2.5254
CuB2(PbO3)2,0.4309000000000003
Mo(SI)2,0.06359999999999966
LaMn2O5,1.1301000000000003
Ga2P4C6NO14,0.4810000000000001
Te(NCl3)2,0.6901999999999999
KH9O5,4.7217
Ca3(CuO3)2,0.03699999999999992
K2PS3,2.9121
Sb2F7,3.8056
Nb3N2Cl7O5,1.2901
Li6WN4,3.0573999999999995
SiI2,2.2811
LaTl(PSe3)2,1.7674999999999996
Nd2Th8O19,2.7912
Na3Sb3(PO7)2,1.8235
IO2F,2.8952
NaMo3Se4,0.09440000000000026
Ba3Na(SiO4)2,0.17559999999999998
Na2LiSbF6,3.6063
Li2VFe(P2O7)2,1.8139
Ba3Fe26O41,0.4544999999999999
SbBr5F6,1.7102
NaFe2PbF9,2.7762
Lu(NbCl3)6,0.13280000000000006
CsZnB(PO4)2,5.0817
C7I3N4,0.002599999999999991
PtPbF6,1.9711
CsK2Sb,0.8633999999999997
P2Rh,0.37049999999999983
Mn7P6(HO6)4,3.2095
Pb2CBr2O3,2.7849000000000004
KLaGeSe4,1.6108999999999998
Na2InAgF6,1.0738
Li2Ta2W2O13,0.4008000000000001
Sr4NbAlO8,2.9538
Cs2GaAgF6,2.7260000000000004
Ba12FeSi3S20,0.06440000000000001
Ca2Co3O8,0.5688
Gd3CuSnSe7,0.7255000000000003
CrH8(NO2)2,2.9217
Sr13Hg58,0.014299999999999981
Ba5V5O14,1.2257000000000002
As(BrF2)3,1.5927
Mn(GaS2)2,1.1795
Na2LiAsF6,4.3114
NaV4Bi13O30,2.8099000000000003
Na2Zn3S4,2.0222
CaH16C4N8(ClO2)2,5.1051
CsRe3(O3F5)2,3.0448
CaPr2Mn3O9,0.3735999999999999
Li2Mn3OF6,1.7183
AgHg2AsO4,0.7385999999999999
Ni(PO3)2,4.4515
Ca2TaSnO6,0.014299999999999537
ErFeO3,1.5703
Li14Co9(P2O7)8,2.4204000000000003
Y3Ga3(FeO6)2,2.6234
CoH5SeClO5,2.9132
Li4Mn3Nb3(TeO8)2,0.4788999999999994
LiCS(OF)3,6.5704
AlSNCl3,2.4576
ZnCdTe2,0.7726000000000002
OsOF5,0.7822999999999998
SbN2Cl5,1.6151
LiV6O13,0.5797000000000003
YTlRh2,0.11419999999999984
ZnCuAsHO5,0.3267
Cr3Co5O16,0.2254999999999998
U2SiO10,0.003599999999999992
Sc2(SO4)3,4.3566
Mg(NiO2)4,0.7560000000000002
Li3MnF5,3.8533
Eu2Ti2O7,0.006799999999999695
K4Mg(MoO4)3,4.3032
Li6Cu(B2O5)2,0.9553
NaFePH2(CO3)2,3.6189
MnPH6NO5,3.0639000000000003
ZnAgF3,1.4951
Sr6Bi2O11,1.0428000000000002
Li5MnO3F,2.3168
Mg3Si4(AgO7)2,0.6335000000000002
H6C(SN)2,2.6575
Al2P3(HO3)3,6.2699
Rb3MnF7,1.6078
Li4Mn3V2Sb3O16,0.4661
ThBeO3,2.7036999999999995
K2TcCl6,1.1425999999999998
Cs2CrO4,3.2422000000000004
Rb2NaScF6,6.908
Sr2Fe2P3(O6F)2,0.014900000000000024
Sr2UCu2S5,0.05789999999999916
K3BiTe3,1.4987
ZnP2H15C4NO8,4.7495
Ca2BeSi2O7,4.9868
Tl2GePbS4,1.9189
Cd4AsPI3,1.4676
FeS6(NO2)9,0.5486000000000001
K2RbYCl6,4.4186
Na2TbMoPO8,4.2082000000000015
PrAg(WO4)2,3.1362
Li5Al(SiO4)2,4.5642
FeS4Br4N5,0.8321000000000001
NaErGeO4,3.6107
Li2Co2P2O9,1.0645
Ba2LaAg5S6,1.4623000000000004
KHfH2OF5,6.6561
NaAlH8(NF3)2,6.507099999999999
CoH14C3NCl3O2,2.6365
Nd3InS6,0.9577
H2C3(N2Cl)2,3.6838
PWO4F,2.8429
CoH9C3N7O2,2.2775
ErSbMo2O9,3.2345
Mg3Cr2(SiO4)3,3.4551
Li4Mn3Cl10,1.2928000000000002
Sr3CaHf4O12,4.176500000000001
VPbF5,0.12769999999999992
Li12CoNi3P4(CO7)4,2.9723000000000006
HoP2(HO2)5,2.1557
Os6C17S2O17,1.8011
ErSbPd,0.2096
CsGdCdTe3,0.7719999999999998
Na2Ti9O19,2.1886
SbHC3(NCl3)3,2.0316
BaFeP(O2F)2,2.189
H5CN9O4,2.8843
Ca2YAs(WO6)2,4.0029
UMn(OF2)3,0.5498
SrBPO5,5.3818
Li4V7(PO4)6,2.0010000000000003
Cs5Sb8,0.5847000000000002
CaNb2P2O11,2.4718
Hg(PO3)2,2.5782000000000003
KHoS2,2.3505000000000003
YSnF7,4.8968
VNi3Sb2(PO4)6,0.002700000000000369
Te7As6,0.19680000000000053
LiC4OF9,6.074199999999999
Na4SnO3,1.8886
NaI(OF)2,4.2539
KFeBP2HO9,2.9279
K2Cu(PO3)4,0.8983
CrCo3O8,0.4710999999999999
Sn(CO)4,0.9033
HfBrN,2.1309
LuZnFeO4,1.2218999999999998
Y2SiP4O15,5.5755
Rb2InSbBr6,0.3069000000000002
K2RbGaCl6,3.4330000000000003
Sm2MgSe4,1.0656
ZnCu2(MoO4)2,0.9746
Li2Cr3(CoO6)2,1.7890000000000001
Na2EuC(OF)3,0.1379
K3B(SO4)3,5.2623
LaVZnCrO6,1.5343
LiZnBP2O11,0.5055000000000001
MgTi4MnZnNiO12,2.2199
LiMoAsO6,2.4743
NaS2N(O2F)2,5.5121
Ca(HoS2)2,1.5470000000000002
AgXeF9,1.5421999999999998
GeH3Cl,4.7492
CsHf2Br9,3.1466
Ca3Mn2(GeO4)3,1.0177
Be(B3H7)2,4.2788
Cs2AlInI6,0.9566
Ba2W2F11,2.8531
Rh(CO)3,2.2443
C7SeNF5,3.0328
Dy3S2Cl5,3.2556000000000003
Mg2HgPd,0.5148000000000001
K3Nb3Si2O13,2.1454
Ba2GaSbS5,2.2899000000000003
LiB(H3N)4,5.2835
Tb2Pb2O7,0.9557000000000002
Li2MnWO6,1.1686
La2SiS5,2.3415
CrXeF10,1.5292
ThCrS3,0.04400000000000048
Na3BiO3,2.8361
Li4Ti3Mn5O16,0.2923
Y2Te3,0.5525000000000002
Na2CuP,0.6575000000000002
Li6FeCo9O20,0.5017999999999998
Ca4MnFe3O10,1.2900000000000005
Xe2NO2F13,2.8973000000000004
Na4Cu2S3,2.0857
Y2(CN2)3,3.9251
Cu4P2O9,0.05810000000000004
Ba4Ta10NiO30,2.3844
Hg(TeO3)2,1.9152
Zn2In2O5,0.5936999999999997
Ho2Se3,0.7866999999999997
MnCo(BiO3)2,0.8408999999999995
KMg14MnO16,0.3956
La2Ta2O9,0.2240000000000002
Ba3Ti2(O3F5)2,0.7686999999999999
NbCuRh2,0.2028000000000003
LuZnCuAs2,0.03609999999999936
CoH8S2(NO2)4,0.9996
YbSnO3,1.7044999999999997
BaPb2(SO4)3,4.249700000000002
CaCu2(P2O7)2,0.5299
Cs2Mo7O22,2.8491
BaH2(CO2)2,4.6763
As2H5CO6,1.8505
MoP2PbO8,0.995
LiMn2(PO5)2,0.0504
LuPaO4,2.4933000000000005
BaTaF7,5.691
Zn2InCuSe4,0.2338999999999997
BaBiClO2,3.1774
BiW2(Br4O)2,1.6006
K4Th(C2O5)4,0.4815
BaHfN2,1.2537000000000005
K3VS4,1.5829999999999995
Na3TlH24(ClO2)6,2.3972
BaPdF4,1.3729
P2W2O11,2.8508
CaCo(SiO3)2,2.6563
EuBi2IO4,0.3699000000000003
Rb2Mg2(MoO4)3,4.3085
Y3TaO7,3.5002
Rb2As3,0.3968
Zn3(AsO5)2,0.10290000000000002
K3Cu3As2,1.2804
C4(N3O)3,0.2736000000000001
Li3BiS4,1.6645
Na4Cd3H2(C2O7)2,2.6421
Na3La5Cl18,3.7015
La2Th3O9,3.0638000000000005
Co3(AsO4)2,1.7669
CuReO4,1.4421
RbHO,3.3341000000000003
Mn3OF5,0.8089999999999999
Sr2(FeO2)3,0.3776999999999999
NaAu(SO4)2,1.7422
LiDy(WO4)2,3.7966
V2Cr(PO4)3,0.024599999999999955
Sc2OsRu,0.1008
PtI4,0.6934
Zr2Te4Cl2O11,3.1587000000000005
Sr5NbN5,1.1591
CaHgH16(BrO2)4,2.6676
Rb2Li3B(P2O7)2,5.5484
PtS2NO9,0.00099999999999989
BaP2(XeF5)4,2.6848
Sm2(MoO4)3,3.2356000000000003
Be2BO3F,6.3561
Na5EuTaAs4,0.2591999999999999
Mg5(C2O9)2,0.04910000000000003
MgFe4CoO8,1.4717000000000002
Cs2LiCeI6,0.2572000000000001
Pd(Se4Cl)2,1.3384999999999998
NaLiLu2F8,7.2714
Na2NdGeO5,0.5194999999999999
Mn2(SO4)3,0.6132000000000001
Sr3LaCr2(MoO6)2,0.8956999999999997
BaSnF4,3.6679
Ta32Cu17O96,0.006600000000000161
BaGaH5,3.2078
Na2TeH5SO10,0.1906
LiFeP2H5O9,3.5801
Na3ScBr6,3.3731
K3Ni(NO2)5,1.9317
TePCl9,1.7973
K2UTe3,0.009300000000000086
CaMnF4,4.0939
MnZn3(MoO5)9,0.03639999999999999
K2MgH12(SO7)2,5.1960000000000015
PClOF2,5.4542
K2Si3SnO10,0.8942
K2Na3SiP3,0.8900999999999999
MoH18C5(NO)4,4.6578
BeH8(ClO2)2,5.341
ZrPbF6,5.0238
LiSm6B3O14,4.4913
Ca9Fe(PO4)7,2.2467000000000006
MnAg4(SbS3)2,0.8048000000000002
Ba2ScUO6,0.7747999999999999
Mg2Mn(PO4)2,3.5286
Ca3Si4(NiO7)2,0.7556999999999996
InCuSeS,0.02479999999999993
BaUO4,2.1144
Rb2GaCuF6,0.3516999999999997
KSmSe2,1.8906000000000005
Rb5Sn(PSe5)3,1.0812
CuH8S3O10,0.716
ZnCuSb2O7,0.4701999999999997
KH4PbI3O2,2.7569
W3(SeS2)2,0.7054
Na3Ca2TaO6,4.244
Ba14AlSb11,0.5247999999999999
La4CI6N,1.1943
Ti2P4H9C2NO16,2.5404
KTb3F10,6.9507
Ca2H2S2O7,5.0825
CsNdO2,2.9251
Y2W2O7,2.1357
TiH19C6N3Cl2,2.4166
NaAl6Fe3Si6B3H3O30F,0.4913999999999996
RbSm2Cl5,0.4916999999999998
Rb2SmAuCl6,2.1101
Nd2Fe2Se2O3,1.6431
Li4Mn3CuNi2(PO4)6,0.028799999999999937
Fe3Co2Cu(PO4)6,0.18619999999999992
Np3HF12,0.04590000000000005
Ga2P2H4NO8,2.9960000000000004
CaMg30NbO32,0.3966000000000003
InTe2O5F,3.4072
Rb3U3Ge2O13,0.5333999999999999
CaMn3O4,0.7782999999999998
Li2MnV2O6,0.8170000000000002
SrNdGaO4,3.7037
LiMnO,1.3746999999999998
TmBi2ClO4,1.4059
Fe2NF6,1.8643
Yb2ZnSn,0.13949999999999996
Si(PbS2)2,2.0436999999999994
Na6Fe2B4PO16,0.02799999999999997
Ba4Nd4Zn3PtO15,2.4838
ZrTlCdF7,2.2065
BeAlSiHO5,5.360499999999999
AgB10H26C6N,3.8864
Na3Fe(PO4)2,2.4126000000000003
Ba3Ho4O9,3.2561
Ba2LaSbO6,3.9633
SrCrBi12(Mo2O17)2,2.5918999999999994
Pr2Fe2S2O3,1.6445999999999996
CrH18(O3F)3,4.0705
Cs2RbInF6,5.3728
Bi24Ru3Br20,0.7997000000000001
CoP2WO8,2.0195
Ca4Mg4P4O17F3,0.8080999999999998
BiBPbO4,2.8760000000000003
C(Se2Br)2,1.4971
LiCuSbO4,0.3962000000000003
AlH10C3N,4.9144
Li6(NiO2)11,0.33770000000000033
CdC2O7,0.8455
SnIr2Se5,0.5337000000000005
Mg3Fe4(SbO4)6,1.7163
CdCO3,2.6226000000000003
K2Mn2(SO4)3,4.9422000000000015
BaY2Si3O10,4.8148
U2(P2O7)3,0.2629999999999999
TbH8C21(O2F3)5,3.5810000000000004
Na2ZnP4(H4O5)4,4.9092
KNa2CuO2,1.5144
La2Ti2CuO8,0.08370000000000033
LiVFe(P2O7)2,1.6782
Nb2Tl4S11,1.2121
KMn2P2HO9,0.5467
RbNa2B6ClO10,5.1236
Sn9Pd13,0.06240000000000024
Nd5Ti4FeO17,1.7847
BaGa2B2O7,3.9803
Cs2NaNF6,2.8012
Li8TeO6,2.6254
KPrPdO3,0.5977999999999999
KLiMg30O31,2.7954
Cs3Zr2I9,0.3956
Ti12Se16O3,0.003499999999999837
Ca4Si2O7F2,4.678
Ba2LiIn,0.09460000000000024
RbNaMo3O10,2.9355
SiBr4,4.1057
NaNdSe2,1.8121000000000005
CaCu3(P2O7)2,0.04589999999999962
NdTl2InTe4,1.2305
BaCa4(CoN2)2,0.19519999999999985
Sr2LiSc(B2O5)2,4.626
CsLi2I3,4.1669
Na4Al3Ge3IO12,3.4006
Dy(CuS)3,1.2969
Rb3FeMo4O15,2.7734
SrLi2Nb2O7,1.6613
K3V5O14,2.3325
ZnFeNiP2O9,0.2018
Zn(BrN)2,0.09040000000000004
LiFeSO4F,4.0546
Ti3Fe5O12,1.2325
BaSrLuBiO6,1.7346
Li6VFe5O12,1.1956000000000002
LiTb(WO4)2,3.786
AgAs3H2O9,0.8247
BaNb8O14,0.31460000000000043
TiZnF6,4.2525
DyH4I3O11,3.7185
Li3MnAlO4,0.8266999999999998
Y(HO)3,3.7510000000000003
MnNb2O6,2.5349000000000004
BeH48C20I6(N2O)4,2.0476
LaAl3O6,4.0152
NaPH4SO8,5.664300000000001
Nb2Pb2O7,0.9375999999999998
Rb12Sn2Sb6O,0.1014999999999997
Rb5HW3S4(NO7)2,0.19629999999999992
H8(NO2)3,1.0125
BaYb2CoO5,0.08210000000000006
NaFeAsO4F,2.2652
CsUSbO6,1.6989999999999998
TaPS6,0.8658000000000001
K2MnV14O40,0.04659999999999975
LiGaPO5,0.08350000000000013
Cs2InAsBr6,0.3335999999999999
ZnTe6O13,2.9724000000000004
Rb2MnF6,3.3045
SrSnHg2,0.3721999999999999
LaMgCrWO6,1.8061
Pr4Si2Se3O7,2.3921
H5C2NO4,3.0878
Ba3SrNb2O9,3.4284
Na3BeAl(SiO4)2,4.3245
TiMn2Nb,0.09169999999999988
KSm(WO4)2,3.513
Sb2H12Pd(CCl)4,1.474
LiSi2BiO6,3.6346
SrTeO3,3.4131
CaVF5,2.2978
CaClO,0.6586
Na6Mg3B9P6H3O38,0.4025000000000001
KSrNb2O6F,1.7925999999999995
Cs(BBr)6,2.7979
KI3F16,4.1785
UPdO3,0.042500000000000426
TcAgO4,1.6034000000000002
TiZnSb(PO4)3,1.2415000000000005
MnNi7O8,1.0324
Li2AgF3,2.0522
H8RuC5N(ClO)3,3.305
Lu2Mo4O15,3.3108
Fe32O35,0.6813000000000002
ZnSn2H12(OF)6,2.8527
CuCSN,2.0695
Fe3Co2Sb(PO4)6,0.0034000000000000696
Tl2PtCl6,1.7373999999999998
KHF2,6.9611
K2Sr2O3,1.9508
Sr7Mg8(P4O15)3,5.1098
Mg6SiGe2,0.3492000000000002
Si3As4,0.4043000000000001
PrFeH8C6(N3O2)2,2.0841
CuS4(N2Cl)2,0.10749999999999993
Li4Fe2O5,2.1432
Ca3TaGa3(SiO7)2,3.9122
Ba3V4PbO14,3.1539
Mn3NiO4,0.09499999999999977
Y(NO3)3,3.2704000000000004
U2Co(AsO10)2,0.029600000000000067
Rb2RuNCl5O3,0.19129999999999991
AgH3CN3O4,0.8278
Nd5(Mo16O27)2,0.03599999999999959
GdH18C3S3(O2F)9,3.6147
LaGaGe2O7,2.8911
K2MnH8(SO6)2,4.6359
Cs3Na2SnP3,1.261
Li3Al(BO3)2,4.8248
Cs2KCrF6,4.067
CaMn2P2O9,0.05160000000000009
RbCrNiF6,3.0365
Cu3Mo2(HO5)2,0.2264999999999999
MgZnCu2,0.2603999999999997
La4Ti5(TeO8)3,1.5846
ZnC2(N2O)4,2.8769
Al24Tl10Cd7(SiO4)24,2.6653
GdLuO3,3.1346
Sm5AgS8,1.6384999999999996
Sr2CrOsO6,0.4546999999999999
KGaSb2,0.9419999999999996
V2Si4O11,1.7959999999999998
Ag6Te4W3O20,2.504900000000001
SmSF,1.2296999999999998
B6Pb,0.9208999999999996
K4Na2H18Pd(IO10)2,1.6804
H7CSeN3O4,3.4883
KBaY(BO2)6,5.2108
BaMg30FeO32,2.5107
Fe2PO4F,3.4341000000000004
Li3V2H4(OF5)2,0.6956
YSbMo2O9,3.2023
AlTlBr4,4.0998
Sr3Ga4O9,2.8861
USi6H54C18N3F,0.2741
RbFeBr4,1.0129
Co3P2(HO)16,2.5200000000000005
Sr3Nd2(BO3)4,4.569699999999999
MnGeN2,0.21260000000000007
Li3V2S2(O4F3)2,1.0314
Fe23O32,0.6341000000000006
NdNb3O9,2.8117
ScH3Br3N,3.1435000000000004
Rb4PbO4,1.5927000000000002
Hg2H12C4I5N,1.7551
ErMoClO4,2.7012
PRu4C15O14F3,2.0336
Li9Mn4(BO3)8,0.6737
K2W3O10,1.3463
